Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
ENGL,3530,,"Naimou, Angela M (0523-CAAH)",18, 77.78,16.67,0,0,0,5.56,0,0,0,0
ENGL,3570,,"Monaghan, Amy N (0523-CAAH)",38, 21.05,57.89,10.53,0,5.26,5.26,0,0,0,0
ENGL,3800,,"Woosley-Goodman, Megan E (0523-CAAH)",19, 57.89,31.58,5.26,0,5.26,0,0,0,0,0
ENGL,3860,,"Swords, Allen N. (0523-CAAH)",19, 100.00,0,0,0,0,0,0,0,0,0
ENGL,3960,,"McGrath, Brian M (0523-CAAH)",19, 36.84,31.58,26.32,0,0,5.26,0,0,0,0
ENGL,3970,,"Coombs, David Sweeney (0523-CAAH)",20, 45.00,35.00,15.00,0,0,5.00,0,0,0,0
ENGL,3980,,"Ashton, Susanna M (0523-CAAH)",21, 33.33,38.10,23.81,0,4.76,0,0,0,0,0
ENGL,3980,,"Mastroianni, Dominic B (0523-CAAH)",22, 54.55,31.82,0,0,13.64,0,0,0,0,0
ENGL,3990,,"Hunter, Walter Edgar (0523-CAAH)",18, 33.33,50.00,16.67,0,0,0,0,0,0,0
ENGL,4110,,"Lemons, Andrew M (0523-CAAH)",21, 23.81,52.38,14.29,4.76,4.76,0,0,0,0,0
ENGL,4150,,"Morrissey, Lee J (0523-CAAH)",18, 0,66.67,22.22,0,5.56,5.56,0,0,0,0
ENGL,4200,,"Field, Jonathan Beecher (0523-CAAH)",18, 50.00,38.89,0,0,5.56,5.56,0,0,0,0
ENGL,4300,,"St. Peter, Richard Ernest (0525-CAAH)",11, 90.91,0,0,0,0,9.09,0,0,0,0
ENGL,4310,,"Chapman, Wayne K (0523-CAAH)",13, 38.46,46.15,7.69,0,7.69,0,0,0,0,0
ENGL,4320,,"Hankins, Gabriel Anderson (0523-CAAH)",16, 31.25,50.00,6.25,6.25,6.25,0,0,0,0,0
ENGL,4350,,"Field, Jonathan Beecher (0523-CAAH)",19, 42.11,42.11,5.26,0,5.26,5.26,0,0,0,0
ENGL,4370,,"Brown, Nicholas Christiansen (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4370,,"Goss, Erin Marina (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4370,,"Holmevik, Jan Rune (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4370,,"Hunter, Walter Edgar (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4370,,"Morrissey, Lee J (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4370,,"Palmer, R Barton (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4370,,"Thomas, Rhondda Robinson (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4370,H,"LeMahieu, Michael L (0523-CAAH)",7, #,#,#,#,#,#,#,#,#,#
ENGL,4380,H,"Coombs, David Sweeney (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4390,H,"Coombs, David Sweeney (0523-CAAH)",5, #,#,#,#,#,#,#,#,#,#
ENGL,4420,,"Bertholf, Garry J (0523-CAAH)",19, 68.42,10.53,10.53,0,5.26,5.26,0,0,0,0
ENGL,4450,,"Morris, Keith L (0523-CAAH)",13, 76.92,15.38,7.69,0,0,0,0,0,0,0
ENGL,4460,,"Weise, Jillian M (0523-CAAH)",10, 50.00,40.00,10.00,0,0,0,0,0,0,0
ENGL,4470,,"Collins, Carol A (0525-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,4520,,"Skrodzka, Agnieszka (0523-CAAH)",15, 33.33,33.33,26.67,0,0,6.67,0,0,0,0
ENGL,4530,,"Skrodzka, Agnieszka (0523-CAAH)",15, 33.33,53.33,6.67,6.67,0,0,0,0,0,0
ENGL,4590,,"Thomas, Lindsay Carroll (0523-CAAH)",18, 38.89,27.78,27.78,0,5.56,0,0,0,0,0
ENGL,4630,,"Lemons, Andrew M (0523-CAAH)",17, 70.59,17.65,5.88,5.88,0,0,0,0,0,0
ENGL,4640,,"Goss, Erin Marina (0523-CAAH)",16, 56.25,31.25,12.50,0,0,0,0,0,0,0
ENGL,4650,,"Naimou, Angela M (0523-CAAH)",17, 64.71,17.65,5.88,0,5.88,5.88,0,0,0,0
ENGL,4750,,"Howard, Tharon W (0523-CAAH)",17, 70.59,23.53,0,0,0,5.88,0,0,0,0
ENGL,4830,,"Bertholf, Garry J (0523-CAAH)",16, 68.75,12.50,6.25,0,0,12.50,0,0,0,0
ENGL,4890,,"Eatman, Megan E (0523-CAAH)",19, 73.68,15.79,10.53,0,0,0,0,0,0,0
ENGL,4920,,"McGrath, Brian M (0523-CAAH)",17, 41.18,41.18,17.65,0,0,0,0,0,0,0
ENGL,4960,,"Coombs, David Sweeney (0523-CAAH)",13, 61.54,15.38,15.38,0,0,7.69,0,0,0,0
ENGL,4960,,"LeMahieu, Michael L (0523-CAAH)",13, 46.15,30.77,15.38,0,7.69,0,0,0,0,0
ENGL,4960,,"Rivlin, Elizabeth J (0523-CAAH)",13, 61.54,38.46,0,0,0,0,0,0,0,0
ENGL,4980,,"Gorman, Austin C (0523-CAAH)",12, 100.00,0,0,0,0,0,0,0,0,0
ENGL,4990,,"Fisk, Ashley Cowden (0523-CAAH)",3, #,#,#,#,#,#,#,#,#,#
ENGL,4990,,"Rivlin, Elizabeth J (0523-CAAH)",3, #,#,#,#,#,#,#,#,#,#
ENGL,6320,,"Hankins, Gabriel Anderson (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,6370,,"Brown, Nicholas Christiansen (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,6420,,"Bertholf, Garry J (0523-CAAH)",3, #,#,#,#,#,#,#,#,#,#
ENGL,6450,,"Morris, Keith L (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,6460,,"Weise, Jillian M (0523-CAAH)",2, #,#,#,#,#,#,#,#,#,#
ENGL,6530,,"Skrodzka, Agnieszka (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,6650,,"Naimou, Angela M (0523-CAAH)",2, #,#,#,#,#,#,#,#,#,#
ENGL,6750,,"Howard, Tharon W (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,6830,,"Bertholf, Garry J (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,6920,,"McGrath, Brian M (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,7000,,"Federico, Lienne C (0724-CED)",12, 100.00,0,0,0,0,0,0,0,0,0
ENGL,8120,,"Thomas, Lindsay Carroll (0523-CAAH)",5, #,#,#,#,#,#,#,#,#,#
ENGL,8310,,"Blakesley, David E (0523-CAAH)",11, 100.00,0,0,0,0,0,0,0,0,0
ENGL,8500,,"Howard, Tharon W (0523-CAAH)",15, 86.67,13.33,0,0,0,0,0,0,0,0
ENGL,8530,,"Eatman, Megan E (0523-CAAH)",14, 100.00,0,0,0,0,0,0,0,0,0
ENGL,8850,,"Haynes, Cynthia Ann (0523-CAAH)",14, 92.86,0,0,0,0,7.14,0,0,0,0
ENGL,8910,,"Haynes, Cynthia Ann (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,8910,,"Katz, Steven B (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,8910,,"May, Todd G (0528-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ENGL,8910,,"Morey, Sean W (0523-CAAH)",23, 0,0,0,0,0,0,0,0,100.00,0
ENGL,8920,,"Morey, Sean W (0523-CAAH)",12, 0,0,0,0,0,0,0,0,100.00,0
""
GEOG,1010,,"Smith, Christa A. (0527-CAAH)",34, 35.29,29.41,29.41,0,2.94,2.94,0,0,0,0
GEOG,1030,,"Howard, Lance Forrest (0527-CAAH)",127, 82.68,7.09,3.15,3.15,2.36,1.57,0,0,0,0
GEOG,1030,,"Terry, William Church (0527-CAAH)",40, 40.00,37.50,15.00,7.50,0,0,0,0,0,0
GEOG,3010,,"Smith, Christa A. (0527-CAAH)",25, 56.00,28.00,4.00,0,4.00,8.00,0,0,0,0
GEOG,3990,,"Howard, Lance Forrest (0527-CAAH)",5, #,#,#,#,#,#,#,#,#,#
GEOG,4010,,"Terry, William Church (0527-CAAH)",8, #,#,#,#,#,#,#,#,#,#
GEOG,4200,,"Howard, Lance Forrest (0527-CAAH)",3, #,#,#,#,#,#,#,#,#,#
GEOG,4990,,"Smith, Christa A. (0527-CAAH)",2, #,#,#,#,#,#,#,#,#,#
GEOG,4990,,"Terry, William Church (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,1010,,"Jeffries, James Bradford (0527-CAAH)",33, 27.27,54.55,12.12,0,6.06,0,0,0,0,0
HIST,1240,,"Jeffries, James Bradford (0527-CAAH)",118, 4.24,45.76,31.36,5.08,6.78,6.78,0,0,0,0
HIST,1240,H,"Jeffries, James Bradford (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,1720,,"Wood, Emily K (0527-CAAH)",35, 42.86,45.71,5.71,0,0,5.71,0,0,0,0
HIST,1730,,"Burns, James M. (0527-CAAH)",115, 33.04,27.83,25.22,6.96,3.48,3.48,0,0,0,0
HIST,1730,,"Grubb, C Alan (0527-CAAH)",108, 26.85,37.96,18.52,0,8.33,8.33,0,0,0,0
HIST,1730,,"Kuehn, Thomas J (0527-CAAH)",119, 17.65,42.86,20.17,7.56,5.04,6.72,0,0,0,0
HIST,2020,,"Taylor-Shockley, Megan Newbury (0527-CAAH)",5, #,#,#,#,#,#,#,#,#,#
HIST,2990,,"Carney, Elizabeth D (0527-CAAH)",16, 43.75,37.50,6.25,0,6.25,6.25,0,0,0,0
HIST,2990,,"Silvestri, Michael S (0527-CAAH)",16, 50.00,37.50,0,0,12.50,0,0,0,0,0
HIST,3000,,"Wilson, Lee Brady (0527-CAAH)",34, 61.76,32.35,2.94,0,2.94,0,0,0,0,0
HIST,3010,,"Jeffries, James Bradford (0527-CAAH)",33, 21.21,27.27,21.21,6.06,15.15,9.09,0,0,0,0
HIST,3100,,"Jemison, Elizabeth L (0528-CAAH)",15, 26.67,53.33,0,6.67,6.67,6.67,0,0,0,0
HIST,3110,,"Bartley, Abel A (0527-CAAH)",31, 25.81,54.84,9.68,0,6.45,3.23,0,0,0,0
HIST,3180,,"Taylor-Shockley, Megan Newbury (0527-CAAH)",31, 25.81,38.71,22.58,9.68,0,3.23,0,0,0,0
HIST,3210,,"Mack, Pamela E (0527-CAAH)",35, 54.29,34.29,2.86,0,2.86,5.71,0,0,0,0
HIST,3240,,"Andrew, John R (0527-CAAH)",33, 33.33,51.52,9.09,3.03,0,3.03,0,0,0,0
HIST,3260,,"Grant, H Roger (0527-CAAH)",35, 65.71,22.86,2.86,0,8.57,0,0,0,0,0
HIST,3330,,"Moise, Edwin E (0527-CAAH)",34, 20.59,41.18,26.47,2.94,8.82,0,0,0,0,0
HIST,3410,,"Moore, Rachel Anne (0527-CAAH)",35, 57.14,28.57,5.71,0,0,8.57,0,0,0,0
HIST,3510,,"Grosby, Steven E (0528-CAAH)",18, 44.44,33.33,16.67,0,0,5.56,0,0,0,0
HIST,3730,,"Kuehn, Thomas J (0527-CAAH)",15, 53.33,26.67,13.33,0,0,6.67,0,0,0,0
HIST,3810,,"Meng, Michael L (0527-CAAH)",32, 15.63,62.50,15.63,0,3.13,3.13,0,0,0,0
HIST,3890,,"Bartley, Abel A (0527-CAAH)",46, 73.91,17.39,2.17,0,4.35,2.17,0,0,0,0
HIST,3890,,"Burton, Orville Vernon (0527-CAAH)",12, 100.00,0,0,0,0,0,0,0,0,0
HIST,3890,,"Clark, Caroline Dunn (0527-CAAH)",6, #,#,#,#,#,#,#,#,#,#
HIST,3890,,"Grubb, C Alan (0527-CAAH)",6, #,#,#,#,#,#,#,#,#,#
HIST,3890,,"Thomas, Rhondda Robinson (0523-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,3900,,"Moise, Edwin E (0527-CAAH)",28, 10.71,42.86,32.14,3.57,7.14,3.57,0,0,0,0
HIST,3920,,"Mack, Pamela E (0527-CAAH)",32, 15.63,43.75,9.38,9.38,15.63,6.25,0,0,0,0
HIST,3970,,"Bein, Amit (0527-CAAH)",33, 42.42,54.55,0,3.03,0,0,0,0,0,0
HIST,4000,,"Anderson, Paul Christopher (0527-CAAH)",18, 16.67,27.78,38.89,5.56,5.56,5.56,0,0,0,0
HIST,4150,,"Burton, Orville Vernon (0527-CAAH)",6, #,#,#,#,#,#,#,#,#,#
HIST,4400,,"Moore, Rachel Anne (0527-CAAH)",15, 80.00,20.00,0,0,0,0,0,0,0,0
HIST,4600,,"Silvestri, Michael S (0527-CAAH)",13, 53.85,30.77,0,7.69,0,7.69,0,0,0,0
HIST,4870,,"Andrew, John R (0527-CAAH)",42, 14.29,57.14,16.67,2.38,4.76,4.76,0,0,0,0
HIST,4880,,"Bein, Amit (0527-CAAH)",15, 73.33,26.67,0,0,0,0,0,0,0,0
HIST,4900,,"Carney, Elizabeth D (0527-CAAH)",12, 58.33,33.33,0,0,8.33,0,0,0,0,0
HIST,4900,,"Marks, Steven G (0527-CAAH)",15, 53.33,13.33,20.00,0,6.67,6.67,0,0,0,0
HIST,4900,,"Meng, Michael L (0527-CAAH)",7, #,#,#,#,#,#,#,#,#,#
HIST,4920,,"Bartley, Abel A (0527-CAAH)",13, 30.77,46.15,15.38,0,0,7.69,0,0,0,0
HIST,4940,,"Taylor-Shockley, Megan Newbury (0527-CAAH)",7, #,#,#,#,#,#,#,#,#,#
HIST,4990,,"Bartley, Abel A (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,4990,,"Burns, James M. (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,4990,,"Marks, Steven G (0527-CAAH)",3, #,#,#,#,#,#,#,#,#,#
HIST,4990,,"Silvestri, Michael S (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,6000,,"Anderson, Paul Christopher (0527-CAAH)",2, #,#,#,#,#,#,#,#,#,#
HIST,6150,,"Burton, Orville Vernon (0527-CAAH)",2, #,#,#,#,#,#,#,#,#,#
HIST,6400,,"Moore, Rachel Anne (0527-CAAH)",4, #,#,#,#,#,#,#,#,#,#
HIST,6920,,"Bartley, Abel A (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,6940,,"Taylor-Shockley, Megan Newbury (0527-CAAH)",2, #,#,#,#,#,#,#,#,#,#
HIST,8000,,"Wilson, Lee Brady (0527-CAAH)",9, #,#,#,#,#,#,#,#,#,#
HIST,8100,,"Grant, H Roger (0527-CAAH)",9, #,#,#,#,#,#,#,#,#,#
HIST,8700,,"Grubb, C Alan (0527-CAAH)",2, #,#,#,#,#,#,#,#,#,#
HIST,8720,,"Anderson, Paul Christopher (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,8850,,"Meng, Michael L (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,8850,,"Terry, William Church (0527-CAAH)",1, #,#,#,#,#,#,#,#,#,#
HIST,8900,,"Anderson, Paul Christopher (0527-CAAH)",12, 100.00,0,0,0,0,0,0,0,0,0
HIST,8910,,"Anderson, Paul Christopher (0527-CAAH)",14, 0,0,0,0,0,0,0,0,100.00,0
""
ARAB,2010,,"Shakona, Maloud (0535-CAAH)",9, #,#,#,#,#,#,#,#,#,#
ARAB,2020,,"Shakona, Maloud (0535-CAAH)",7, #,#,#,#,#,#,#,#,#,#
ASL,1010,,"Brant, William Alton (0535-CAAH)",38, 55.26,21.05,21.05,2.63,0,0,0,0,0,0
ASL,1010,,"May, Joseph Paul (0535-CAAH)",7, #,#,#,#,#,#,#,#,#,#
ASL,1020,,"Misener Dunn, Kim Marlene (0535-CAAH)",35, 94.29,5.71,0,0,0,0,0,0,0,0
ASL,2010,,"Brant, William Alton (0535-CAAH)",14, 42.86,35.71,21.43,0,0,0,0,0,0,0
ASL,2020,,"Misener Dunn, Kim Marlene (0535-CAAH)",31, 77.42,16.13,0,0,6.45,0,0,0,0,0
ASL,3000,,"May, Joseph Paul (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
ASL,3010,,"May, Joseph Paul (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
ASL,3020,,"Misener Dunn, Kim Marlene (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
ASL,3040,,"Brant, William Alton (0535-CAAH)",4, #,#,#,#,#,#,#,#,#,#
ASL,3050,,"Brant, William Alton (0535-CAAH)",19, 47.37,21.05,31.58,0,0,0,0,0,0,0
ASL,3970,,"Fitzmaurice, Stephen Benjamin (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
ASL,4010,,"Fitzmaurice, Stephen Benjamin (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
ASL,4200,,"Fitzmaurice, Stephen Benjamin (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
ASL,4250,,"Fitzmaurice, Stephen Benjamin (0535-CAAH)",4, #,#,#,#,#,#,#,#,#,#
ASL,4970,,"Fitzmaurice, Stephen Benjamin (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
CHIN,1010,,"Wang, Yanlin (0535-CAAH)",13, 69.23,30.77,0,0,0,0,0,0,0,0
CHIN,1020,,"Wang, Yanlin (0535-CAAH)",19, 68.42,10.53,15.79,5.26,0,0,0,0,0,0
CHIN,2010,,"Zhang, Yanhua (0535-CAAH)",11, 45.45,45.45,9.09,0,0,0,0,0,0,0
CHIN,2020,,"Wang, Yanlin (0535-CAAH)",7, #,#,#,#,#,#,#,#,#,#
CHIN,3060,,"Wang, Yanlin (0535-CAAH)",4, #,#,#,#,#,#,#,#,#,#
CHIN,3980,,"An, Yanming (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
CHIN,4010,,"An, Yanming (0535-CAAH)",20, 30.00,50.00,15.00,0,5.00,0,0,0,0,0
CHIN,4120,,"Zhang, Yanhua (0535-CAAH)",7, #,#,#,#,#,#,#,#,#,#
FR,1010,,"Salces Y Nedeo, Anne Carole (0535-CAAH)",17, 29.41,52.94,5.88,5.88,0,5.88,0,0,0,0
FR,1020,,"Salces Y Nedeo, Anne Carole (0535-CAAH)",11, 9.09,27.27,18.18,18.18,18.18,9.09,0,0,0,0
FR,1020,,"Sawyer, Amy Lyn Griffin (0535-CAAH)",21, 52.38,28.57,19.05,0,0,0,0,0,0,0
FR,2010,,"Peebles, Kelly Digby (0535-CAAH)",15, 46.67,26.67,13.33,0,0,13.33,0,0,0,0
FR,2010,,"Sawyer, Amy Lyn Griffin (0535-CAAH)",36, 69.44,16.67,11.11,0,2.78,0,0,0,0,0
FR,2020,,"De Tholozany, Pauline (0535-CAAH)",18, 61.11,27.78,0,0,0,11.11,0,0,0,0
FR,2020,,"Mai, Joseph H (0535-CAAH)",36, 66.67,25.00,0,8.33,0,0,0,0,0,0
FR,2020,,"Touya, Eric R (0535-CAAH)",15, 53.33,40.00,0,6.67,0,0,0,0,0,0
FR,3050,,"Salces Y Nedeo, Anne Carole (0535-CAAH)",18, 33.33,66.67,0,0,0,0,0,0,0,0
FR,3160,,"Touya, Eric R (0535-CAAH)",14, 78.57,21.43,0,0,0,0,0,0,0,0
FR,3170,,"Mai, Joseph H (0535-CAAH)",19, 63.16,31.58,5.26,0,0,0,0,0,0,0
FR,3980,,"Peebles, Kelly Digby (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
FR,3980,,"Touya, Eric R (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
FR,4200,,"De Tholozany, Pauline (0535-CAAH)",12, 50.00,41.67,8.33,0,0,0,0,0,0,0
FR,4390,H,"Mai, Joseph H (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
FR,4760,,"Peebles, Kelly Digby (0535-CAAH)",17, 88.24,0,5.88,0,0,5.88,0,0,0,0
GER,1010,,"King, Oswald Harris (0535-CAAH)",37, 43.24,27.03,10.81,5.41,2.70,10.81,0,0,0,0
GER,1020,,"Ferrell, J Lee (0535-CAAH)",27, 25.93,29.63,18.52,0,7.41,18.52,0,0,0,0
GER,2010,,"King, Oswald Harris (0535-CAAH)",17, 35.29,52.94,5.88,0,0,5.88,0,0,0,0
GER,2020,,"King, Oswald Harris (0535-CAAH)",20, 65.00,35.00,0,0,0,0,0,0,0,0
GER,2020,,"Schmidt, Johannes (0535-CAAH)",18, 33.33,38.89,22.22,0,0,5.56,0,0,0,0
GER,3160,,"Ferrell, J Lee (0535-CAAH)",15, 80.00,20.00,0,0,0,0,0,0,0,0
GER,3610,,"Schmidt, Johannes (0535-CAAH)",11, 54.55,36.36,0,0,9.09,0,0,0,0,0
GER,3980,,"Schmidt, Johannes (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
GER,4550,,"Stoicea, Gabriela (0535-CAAH)",9, #,#,#,#,#,#,#,#,#,#
GER,4980,,"Schmidt, Johannes (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
ITAL,1010,,"Schmidt, Julia (0535-CAAH)",17, 64.71,5.88,17.65,0,5.88,5.88,0,0,0,0
ITAL,1020,,"Lombardi, Valentina (0535-CAAH)",32, 43.75,43.75,3.13,6.25,3.13,0,0,0,0,0
ITAL,1020,,"Risso, Roberto (0535-CAAH)",11, 63.64,36.36,0,0,0,0,0,0,0,0
ITAL,2010,,"Risso, Roberto (0535-CAAH)",9, #,#,#,#,#,#,#,#,#,#
ITAL,2020,,"Lombardi, Valentina (0535-CAAH)",36, 52.78,30.56,13.89,2.78,0,0,0,0,0,0
ITAL,3020,,"Risso, Roberto (0535-CAAH)",8, #,#,#,#,#,#,#,#,#,#
ITAL,3980,,"Barattoni, Luca (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
ITAL,4550,,"Barattoni, Luca (0535-CAAH)",7, #,#,#,#,#,#,#,#,#,#
ITAL,4980,,"Barattoni, Luca (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
JAPN,1010,,"Shoji, Kazuko (0535-CAAH)",34, 41.18,11.76,14.71,2.94,17.65,11.76,0,0,0,0
JAPN,1020,,"Takeuchi, Jae Allegra Dibello (0535-CAAH)",27, 33.33,29.63,11.11,11.11,11.11,3.70,0,0,0,0
JAPN,2010,,"Shoji, Kazuko (0535-CAAH)",10, 20.00,60.00,10.00,0,10.00,0,0,0,0,0
JAPN,2020,,"Shoji, Kazuko (0535-CAAH)",12, 50.00,41.67,8.33,0,0,0,0,0,0,0
JAPN,3060,,"Kishimoto, Toshiko (0535-CAAH)",7, #,#,#,#,#,#,#,#,#,#
JAPN,3970,,"Kishimoto, Toshiko (0535-CAAH)",4, #,#,#,#,#,#,#,#,#,#
JAPN,3980,,"Kishimoto, Toshiko (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
JAPN,4160,,"Kishimoto, Toshiko (0535-CAAH)",8, #,#,#,#,#,#,#,#,#,#
JAPN,4170,,"Takeuchi, Jae Allegra Dibello (0535-CAAH)",20, 80.00,10.00,10.00,0,0,0,0,0,0,0
JAPN,4910,,"Kishimoto, Toshiko (0535-CAAH)",9, #,#,#,#,#,#,#,#,#,#
JAPN,4970,,"Kishimoto, Toshiko (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
JAPN,4990,,"Kishimoto, Toshiko (0535-CAAH)",4, #,#,#,#,#,#,#,#,#,#
LANG,3030,,"Rojas-de-Massei, Monica M. (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
LANG,3030,,"Tissera, Graciela E (0535-CAAH)",5, #,#,#,#,#,#,#,#,#,#
LANG,3420,,"Tissera, Graciela E (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
LANG,4540,,"Stoicea, Gabriela (0535-CAAH)",3, #,#,#,#,#,#,#,#,#,#
LANG,4990,,"Chen, Su-I (0535-CAAH)",17, 0,0,0,0,0,0,0,0,100.00,0
LIH,4000,,"Tissera, Graciela E (0535-CAAH)",11, 0,0,0,0,0,0,0,0,100.00,0
LIT,4000,,"Chen, Su-I (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
LIT,4000,,"Ferrell, J Lee (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
LIT,4000,,"Peebles, Kelly Digby (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
LIT,4000,,"Touya, Eric R (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
LIT,4000,,"Zamora, Maureen (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
RUSS,1020,,"Bridgwood, Joan (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
RUSS,2020,,"Bridgwood, Joan (0535-CAAH)",7, #,#,#,#,#,#,#,#,#,#
RUSS,3070,,"Bridgwood, Joan (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
SPAN,1010,,"Harris, Scott K (0535-CAAH)",32, 43.75,37.50,15.63,0,0,3.13,0,0,0,0
SPAN,1020,,"Miller, Ana Paula E (0535-CAAH)",36, 44.44,30.56,8.33,5.56,5.56,5.56,0,0,0,0
SPAN,1020,,"Robison, Cathy A (0535-CAAH)",35, 28.57,22.86,20.00,8.57,11.43,8.57,0,0,0,0
SPAN,1020,,"Simpson, Roger K (0535-CAAH)",90, 38.89,26.67,15.56,6.67,4.44,7.78,0,0,0,0
SPAN,1020,,"Williamson, Debra Oaks (0535-CAAH)",31, 32.26,22.58,25.81,9.68,0,9.68,0,0,0,0
SPAN,2010,,"Cruz Valderramos, Zenia Beatriz (0535-CAAH)",27, 66.67,11.11,11.11,3.70,0,7.41,0,0,0,0
SPAN,2010,,"Hinds, Allison Ann (0535-CAAH)",52, 46.15,34.62,13.46,3.85,1.92,0,0,0,0,0
SPAN,2010,,"Miller, Ana Paula E (0535-CAAH)",36, 38.89,52.78,8.33,0,0,0,0,0,0,0
SPAN,2010,,"Montes, Heidi J (0535-CAAH)",18, 33.33,50.00,16.67,0,0,0,0,0,0,0
SPAN,2010,,"Robison, Cathy A (0535-CAAH)",33, 48.48,27.27,15.15,6.06,0,3.03,0,0,0,0
SPAN,2010,,"Tremolada, Ricardo R (0535-CAAH)",60, 46.67,23.33,11.67,3.33,3.33,11.67,0,0,0,0
SPAN,2010,,"Williamson, Debra Oaks (0535-CAAH)",30, 36.67,50.00,6.67,0,0,6.67,0,0,0,0
SPAN,2020,,"Cruz Valderramos, Zenia Beatriz (0535-CAAH)",36, 52.78,38.89,8.33,0,0,0,0,0,0,0
SPAN,2020,,"Fama, Adrienne Elizabeth (0535-CAAH)",77, 59.74,27.27,10.39,2.60,0,0,0,0,0,0
SPAN,2020,,"Hernandez, Filiberto Mares (0535-CAAH)",32, 21.88,53.13,25.00,0,0,0,0,0,0,0
SPAN,2020,,"Martin-Armas, Juana (0535-CAAH)",38, 50.00,23.68,13.16,7.89,2.63,2.63,0,0,0,0
SPAN,2020,,"Montes, Heidi J (0535-CAAH)",53, 37.74,32.08,18.87,7.55,0,3.77,0,0,0,0
SPAN,2020,,"Persico, Melva Marguerite (0535-CAAH)",36, 25.00,47.22,13.89,2.78,5.56,5.56,0,0,0,0
SPAN,2020,,"Rojas-de-Massei, Monica M. (0535-CAAH)",1, #,#,#,#,#,#,#,#,#,#
SPAN,2020,H,"Hernandez, Filiberto Mares (0535-CAAH)",12, 100.00,0,0,0,0,0,0,0,0,0
SPAN,3020,,"Hernandez, Filiberto Mares (0535-CAAH)",42, 80.95,16.67,2.38,0,0,0,0,0,0,0
SPAN,3020,,"Palacios, George (0535-CAAH)",22, 86.36,4.55,0,0,0,9.09,0,0,0,0
SPAN,3020,,"Rojas-de-Massei, Monica M. (0535-CAAH)",2, #,#,#,#,#,#,#,#,#,#
