Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
NPL,3040,,"Catone, Anthony Shaun (0735-CBSHS)",16, 25.00,62.50,12.50,0,0,0,0,0,0,0
NPL,4900,,"Brookover, Corey Douglas (0739-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
PRTM,1950,,"Lucas, Richard A (0735-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
PRTM,1980,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",19, 0,0,0,0,0,5.26,0,0,94.74,0
PRTM,1980,,"Brookover, Robert S (0735-CBSHS)",16, 0,0,0,0,0,0,0,0,100.00,0
PRTM,1980,,"Harris, Brandon S (0735-CBSHS)",18, 0,0,0,0,0,0,0,0,100.00,0
PRTM,1980,,"Jordan, Katherine A (1356-CBSHS)",18, 0,0,0,0,0,0,0,0,100.00,0
PRTM,1980,,"McGuire, Francis A (0735-CBSHS)",18, 0,0,0,0,0,0,0,0,100.00,0
PRTM,1980,,"Pinckney, Harrison Parker (0735-CBSHS)",19, 0,0,0,0,0,0,0,0,100.00,0
PRTM,1980,,"Stone, Garrett A (7115-ATH)",19, 0,0,0,0,0,0,0,0,100.00,0
PRTM,1980,,"Walters, Kellie Amanda (0747-CBSHS)",19, 0,0,0,0,0,0,0,0,100.00,0
PRTM,2000,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,2000,,"Lucas, Richard A (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,2060,,"Anderson, Daniel Morgan (0739-CBSHS)",23, 0,0,0,0,0,0,0,0,100.00,0
PRTM,2070,,"Anderson, Daniel Morgan (0739-CBSHS)",20, 0,0,0,0,0,5.00,0,0,95.00,0
PRTM,2070,,"Savedra, Adam R (0735-CBSHS)",8, #,#,#,#,#,#,#,#,#,#
PRTM,2110,,"Backman, Sheila J (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,2200,,"Cathey, Jamie Lynn (0735-CBSHS)",53, 45.28,33.96,7.55,1.89,3.77,7.55,0,0,0,0
PRTM,2260,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",19, 47.37,47.37,0,0,0,5.26,0,0,0,0
PRTM,2260,,"Brookover, Robert S (0735-CBSHS)",16, 50.00,50.00,0,0,0,0,0,0,0,0
PRTM,2260,,"Cathey, Jamie Lynn (0735-CBSHS)",18, 66.67,27.78,5.56,0,0,0,0,0,0,0
PRTM,2260,,"Chancellor, Herbert Charles (0735-CBSHS)",18, 38.89,61.11,0,0,0,0,0,0,0,0
PRTM,2260,,"McGuire, Francis A (0735-CBSHS)",18, 83.33,16.67,0,0,0,0,0,0,0,0
PRTM,2260,,"Pinckney, Harrison Parker (0735-CBSHS)",19, 47.37,36.84,10.53,0,5.26,0,0,0,0,0
PRTM,2260,,"Tucker, Teresa Walton (0735-CBSHS)",19, 89.47,10.53,0,0,0,0,0,0,0,0
PRTM,2260,,"Walters, Kellie Amanda (0747-CBSHS)",19, 73.68,21.05,5.26,0,0,0,0,0,0,0
PRTM,2270,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",19, 68.42,26.32,0,0,0,5.26,0,0,0,0
PRTM,2270,,"Brookover, Robert S (0735-CBSHS)",16, 56.25,43.75,0,0,0,0,0,0,0,0
PRTM,2270,,"Cathey, Jamie Lynn (0735-CBSHS)",18, 11.11,77.78,11.11,0,0,0,0,0,0,0
PRTM,2270,,"Chancellor, Herbert Charles (0735-CBSHS)",18, 61.11,27.78,11.11,0,0,0,0,0,0,0
PRTM,2270,,"McGuire, Francis A (0735-CBSHS)",18, 55.56,38.89,5.56,0,0,0,0,0,0,0
PRTM,2270,,"Pinckney, Harrison Parker (0735-CBSHS)",19, 21.05,42.11,26.32,5.26,5.26,0,0,0,0,0
PRTM,2270,,"Tucker, Teresa Walton (0735-CBSHS)",19, 42.11,52.63,5.26,0,0,0,0,0,0,0
PRTM,2270,,"Walters, Kellie Amanda (0747-CBSHS)",19, 36.84,52.63,10.53,0,0,0,0,0,0,0
PRTM,2290,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",19, 36.84,57.89,0,0,0,5.26,0,0,0,0
PRTM,2290,,"Brookover, Robert S (0735-CBSHS)",16, 31.25,62.50,6.25,0,0,0,0,0,0,0
PRTM,2290,,"Cathey, Jamie Lynn (0735-CBSHS)",18, 27.78,66.67,5.56,0,0,0,0,0,0,0
PRTM,2290,,"Chancellor, Herbert Charles (0735-CBSHS)",18, 27.78,50.00,16.67,0,5.56,0,0,0,0,0
PRTM,2290,,"McGuire, Francis A (0735-CBSHS)",18, 44.44,44.44,11.11,0,0,0,0,0,0,0
PRTM,2290,,"Pinckney, Harrison Parker (0735-CBSHS)",19, 42.11,31.58,15.79,5.26,5.26,0,0,0,0,0
PRTM,2290,,"Tucker, Teresa Walton (0735-CBSHS)",19, 31.58,57.89,10.53,0,0,0,0,0,0,0
PRTM,2290,,"Walters, Kellie Amanda (0747-CBSHS)",19, 26.32,52.63,10.53,5.26,5.26,0,0,0,0,0
PRTM,2950,,"Savedra, Adam R (0735-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
PRTM,2980,,"Brookover, Robert S (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,3050,,"Anderson, Daniel Morgan (0739-CBSHS)",40, 32.50,30.00,17.50,15.00,2.50,2.50,0,0,0,0
PRTM,3070,,"Dunham, Raymond K (0735-CBSHS)",23, 82.61,8.70,4.35,4.35,0,0,0,0,0,0
PRTM,3200,,"Larson, Lincoln R (0735-CBSHS)",20, 25.00,45.00,20.00,10.00,0,0,0,0,0,0
PRTM,3210,,"Fernandez, Mariela (0735-CBSHS)",38, 71.05,18.42,10.53,0,0,0,0,0,0,0
PRTM,3220,,"Lewis, Stephen Thomas (0735-CBSHS)",35, 97.14,0,0,0,2.86,0,0,0,0,0
PRTM,3220,,"Walter, Alysha Amber (0735-CBSHS)",31, 77.42,22.58,0,0,0,0,0,0,0,0
PRTM,3230,,"Lewis, Stephen Thomas (0735-CBSHS)",55, 90.91,0,0,0,5.45,3.64,0,0,0,0
PRTM,3240,,"Hawkins, Brent L. (0735-CBSHS)",66, 57.58,37.88,4.55,0,0,0,0,0,0,0
PRTM,3250,,"Price, Mary J (4075-STUD)",31, 41.94,25.81,19.35,12.90,0,0,0,0,0,0
PRTM,3300,,"Bixler, Robert D (0735-CBSHS)",15, 60.00,13.33,26.67,0,0,0,0,0,0,0
PRTM,3420,,"Chen, Li-Hsin (0735-CBSHS)",16, 75.00,25.00,0,0,0,0,0,0,0,0
PRTM,3430,,"Norman, William C (0735-CBSHS)",62, 35.48,48.39,11.29,0,4.84,0,0,0,0,0
PRTM,3470,,"Ramshaw, Gregory Philip (0735-CBSHS)",20, 35.00,35.00,20.00,5.00,0,5.00,0,0,0,0
PRTM,3520,,"Powell, Gwynn M (0735-CBSHS)",11, 45.45,36.36,9.09,9.09,0,0,0,0,0,0
PRTM,3900,,"Brookover, Robert S (0735-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PRTM,3900,,"Powell, Gwynn M (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,3900,,"Savedra, Adam R (0735-CBSHS)",13, 76.92,7.69,0,7.69,0,7.69,0,0,0,0
PRTM,3900,,"Tucker, Teresa Walton (0735-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PRTM,3910,,"Backman, Sheila J (0735-CBSHS)",23, 78.26,13.04,4.35,0,4.35,0,0,0,0,0
PRTM,3910,,"Garst, Stephanie Perler (0735-CBSHS)",25, 72.00,16.00,8.00,4.00,0,0,0,0,0,0
PRTM,3910,,"Martin, Jeffery S (5673-A+A)",21, 76.19,19.05,0,0,4.76,0,0,0,0,0
PRTM,3910,,"Tucker, Teresa Walton (0735-CBSHS)",12, 100.00,0,0,0,0,0,0,0,0,0
PRTM,3920,,"Backman, Kenneth F (0735-CBSHS)",106, 74.53,17.92,5.66,0,0,1.89,0,0,0,0
PRTM,3950,,"Savedra, Adam R (0735-CBSHS)",12, 16.67,66.67,8.33,8.33,0,0,0,0,0,0
PRTM,3980,,"Anderson, Denise Marie (0701-CBSHS)",18, 66.67,16.67,5.56,0,0,11.11,0,0,0,0
PRTM,3980,,"Arthur-Banning, Skye Gerald (0735-CBSHS)",17, 88.24,0,0,0,0,11.76,0,0,0,0
PRTM,3980,,"Brookover, Robert S (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,3980,,"Hawkins, Brent L. (0735-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
PRTM,3980,,"Powell, Gwynn M (0735-CBSHS)",29, 58.62,20.69,13.79,6.90,0,0,0,0,0,0
PRTM,3980,,"Walters, Kellie Amanda (0747-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,4030,,"Powell, Robert Baxter (0735-CBSHS)",14, 42.86,35.71,21.43,0,0,0,0,0,0,0
PRTM,4040,,"Anderson, Daniel Morgan (0739-CBSHS)",38, 0,0,0,0,0,0,0,0,94.74,5.26
PRTM,4050,,"Anderson, Daniel Morgan (0739-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
PRTM,4050,,"Lewis, Stephen Thomas (0735-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PRTM,4090,H,"Hallo, Jeffrey Charles (0735-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
PRTM,4220,,"Townsend, Jasmine Nutter (0735-CBSHS)",39, 64.10,35.90,0,0,0,0,0,0,0,0
PRTM,4470,,"Duffy, Lauren N (0735-CBSHS)",35, 85.71,11.43,0,0,0,2.86,0,0,0,0
PRTM,4550,,"Olsen, Lisa Kay-Powles (7115-ATH)",23, 95.65,0,0,0,4.35,0,0,0,0,0
PRTM,4740,,"Riungu, Geoffrey Koome (0735-CBSHS)",14, 85.71,14.29,0,0,0,0,0,0,0,0
PRTM,4830,,"Lucas, Richard A (0735-CBSHS)",12, 66.67,16.67,8.33,8.33,0,0,0,0,0,0
PRTM,4900,,"Anderson, Daniel Morgan (0739-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,4900,,"Chancellor, Herbert Charles (0735-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
PRTM,4900,,"Duffy, Lauren N (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,4900,,"Walters, Kellie Amanda (0747-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,4950,,"Lucas, Richard A (0735-CBSHS)",12, 50.00,25.00,8.33,16.67,0,0,0,0,0,0
PRTM,4980,,"Brookover, Robert S (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,4980,,"Powell, Gwynn M (0735-CBSHS)",29, 58.62,20.69,13.79,6.90,0,0,0,0,0,0
PRTM,4980,,"Walters, Kellie Amanda (0747-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,8010,,"Schmalz, Dorothy L (0735-CBSHS)",64, 65.63,29.69,0,0,1.56,3.13,0,0,0,0
PRTM,8020,,"Arthur-Banning, Skye Gerald (0735-CBSHS)",6, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Anderson, Denise Marie (0701-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Arthur-Banning, Skye Gerald (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Backman, Kenneth F (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Bixler, Robert D (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Bowers, Edmond Patrick (0754-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Chancellor, Anna-Marie VanPuymbroeck (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Garst, Barry A (0754-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Hawkins, Brent L. (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Larson, Lincoln R (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Powell, Robert Baxter (0735-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,8040,,"Ramshaw, Gregory Philip (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8060,,"Backman, Sheila J (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8060,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8060,,"Norman, William C (0735-CBSHS)",13, 0,0,0,0,0,0,0,0,100.00,0
PRTM,8070,,"Hallo, Jeffrey Charles (0735-CBSHS)",16, 93.75,6.25,0,0,0,0,0,0,0,0
PRTM,8080,,"Bixler, Robert D (0735-CBSHS)",48, 83.33,10.42,4.17,0,2.08,0,0,0,0,0
PRTM,8220,,"Larson, Lincoln R (0735-CBSHS)",17, 82.35,17.65,0,0,0,0,0,0,0,0
PRTM,8420,,"Backman, Sheila J (0735-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PRTM,8560,,"Ramshaw, Gregory Philip (0735-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
PRTM,8710,,"Agate, Sarah Taylor (0735-CBSHS)",31, 90.32,6.45,3.23,0,0,0,0,0,0,0
PRTM,8710,,"Townsend, Jasmine Nutter (0735-CBSHS)",11, 54.55,45.45,0,0,0,0,0,0,0,0
PRTM,8750,,"Chancellor, Anna-Marie VanPuymbroeck (0735-CBSHS)",18, 61.11,11.11,27.78,0,0,0,0,0,0,0
PRTM,8910,,"Anderson, Denise Marie (0701-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8910,,"Arthur-Banning, Skye Gerald (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8910,,"Fernandez, Mariela (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8910,,"Larson, Lincoln R (0735-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,8910,,"Powell, Gwynn M (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,8910,,"Schmalz, Dorothy L (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9000,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9100,,"Powell, Gwynn M (0735-CBSHS)",50, 0,0,0,0,0,0,0,0,100.00,0
PRTM,9110,,"Powell, Gwynn M (0735-CBSHS)",13, 0,0,0,0,0,0,0,0,100.00,0
PRTM,9910,,"Anderson, Denise Marie (0701-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Arthur-Banning, Skye Gerald (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Backman, Sheila J (0735-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Baldwin, Elizabeth Dennis (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Chancellor, Anna-Marie VanPuymbroeck (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Chancellor, Herbert Charles (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Duffy, Lauren N (0735-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Garst, Barry A (0754-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Hallo, Jeffrey Charles (0735-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Norman, William C (0735-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Powell, Robert Baxter (0735-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Schmalz, Dorothy L (0735-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
PRTM,9910,,"Wright, Brett A (0701-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
""
""
POSC,1010,,"Peake, Jeffrey Scott (1354-CBSHS)",72, 23.61,36.11,16.67,9.72,8.33,5.56,0,0,0,0
POSC,1010,,"Stewart, Joseph Earl (1354-CBSHS)",84, 8.33,39.29,29.76,9.52,4.76,8.33,0,0,0,0
POSC,1020,,"King, Joshua Douglas (1310-CBUS)",90, 13.33,35.56,30.00,10.00,5.56,5.56,0,0,0,0
POSC,1020,,"Taydas, Zeynep (1354-CBSHS)",149, 18.79,27.52,32.21,10.07,4.70,6.71,0,0,0,0
POSC,1020,,"Trask, Tara Elizabeth (1354-CBSHS)",54, 33.33,42.59,12.96,5.56,1.85,3.70,0,0,0,0
POSC,1030,,"Turner, Brandon P (1354-CBSHS)",60, 31.67,26.67,23.33,10.00,6.67,1.67,0,0,0,0
POSC,1030,,"Woodard, James D (1354-CBSHS)",38, 5.26,26.32,21.05,36.84,2.63,7.89,0,0,0,0
POSC,1030,H,"Turner, Brandon P (1354-CBSHS)",4, #,#,#,#,#,#,#,#,#,#
POSC,1040,,"Curtis, Katherine Amber (1354-CBSHS)",49, 18.37,34.69,28.57,6.12,6.12,6.12,0,0,0,0
POSC,1040,,"Trask, Tara Elizabeth (1354-CBSHS)",53, 35.85,41.51,11.32,5.66,3.77,1.89,0,0,0,0
POSC,1990,,"Petersheim, Meredith-Joy (1354-CBSHS)",88, 39.77,32.95,7.95,9.09,5.68,4.55,0,0,0,0
POSC,3020,,"Ransom, Bruce W (0125-CBSHS)",50, 12.00,58.00,10.00,2.00,2.00,16.00,0,0,0,0
POSC,3050,,"Frost, Daniel H (1354-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
POSC,3050,,"Hu, Xiaobo (1354-CBSHS)",15, 100.00,0,0,0,0,0,0,0,0,0
POSC,3050,,"Matic, Vladimir (1354-CBSHS)",15, 93.33,0,0,0,0,6.67,0,0,0,0
POSC,3050,,"Peake, Jeffrey Scott (1354-CBSHS)",3, #,#,#,#,#,#,#,#,#,#
POSC,3100,,"Ransom, Bruce W (0125-CBSHS)",15, 100.00,0,0,0,0,0,0,0,0,0
POSC,3110,,"Hu, Xiaobo (1354-CBSHS)",19, 94.74,5.26,0,0,0,0,0,0,0,0
POSC,3120,,"Cunningham, Michael J. (1354-CBSHS)",10, 100.00,0,0,0,0,0,0,0,0,0
POSC,3130,,"Hu, Xiaobo (1354-CBSHS)",5, #,#,#,#,#,#,#,#,#,#
POSC,3410,,"Miller, Steven Vincent (1354-CBSHS)",18, 5.56,16.67,33.33,22.22,16.67,5.56,0,0,0,0
POSC,3610,,"Matic, Vladimir (1354-CBSHS)",52, 40.38,40.38,9.62,3.85,3.85,1.92,0,0,0,0
POSC,3630,,"Miller, Steven Vincent (1354-CBSHS)",49, 28.57,24.49,22.45,14.29,10.20,0,0,0,0,0
POSC,3710,,"Matic, Vladimir (1354-CBSHS)",36, 33.33,27.78,22.22,0,5.56,11.11,0,0,0,0
POSC,3890,,"Frost, Daniel H (1354-CBSHS)",14, 28.57,64.29,0,0,7.14,0,0,0,0,0
POSC,3950,H,"Fine, Jeffrey Allen (1354-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
POSC,4030,,"Fine, Jeffrey Allen (1354-CBSHS)",49, 26.53,36.73,26.53,4.08,4.08,2.04,0,0,0,0
POSC,4070,,"Olson, Laura R (1354-CBSHS)",35, 17.14,45.71,25.71,2.86,5.71,2.86,0,0,0,0
POSC,4090,,"Peake, Jeffrey Scott (1354-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
POSC,4100,,"King, Joshua Douglas (1310-CBUS)",1, #,#,#,#,#,#,#,#,#,#
POSC,4100,,"Matic, Vladimir (1354-CBSHS)",5, #,#,#,#,#,#,#,#,#,#
POSC,4100,,"Taydas, Zeynep (1354-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
POSC,4210,,"Warber, Adam L (1354-CBSHS)",16, 6.25,12.50,25.00,18.75,18.75,18.75,0,0,0,0
POSC,4230,,"Ransom, Bruce W (0125-CBSHS)",12, 33.33,33.33,0,0,16.67,16.67,0,0,0,0
POSC,4360,,"Stewart, Joseph Earl (1354-CBSHS)",53, 66.04,18.87,3.77,0,1.89,9.43,0,0,0,0
POSC,4380,,"Frost, Daniel H (1354-CBSHS)",48, 39.58,45.83,12.50,0,2.08,0,0,0,0,0
POSC,4420,,"Woodard, James D (1354-CBSHS)",24, 12.50,4.17,41.67,29.17,0,12.50,0,0,0,0
POSC,4470,,"Curtis, Katherine Amber (1354-CBSHS)",37, 27.03,35.14,21.62,8.11,5.41,2.70,0,0,0,0
POSC,4490,,"Turner, Brandon P (1354-CBSHS)",49, 44.90,14.29,10.20,2.04,20.41,8.16,0,0,0,0
POSC,4550,,"Thompson, C Bradley (1310-CBUS)",31, 32.26,48.39,19.35,0,0,0,0,0,0,0
POSC,4560,,"Matic, Vladimir (1354-CBSHS)",15, 73.33,26.67,0,0,0,0,0,0,0,0
POSC,4760,,"Matic, Vladimir (1354-CBSHS)",15, 66.67,13.33,6.67,0,0,13.33,0,0,0,0
POSC,4770,,"Hu, Xiaobo (1354-CBSHS)",7, #,#,#,#,#,#,#,#,#,#
POSC,4820,,"Woodard, James D (1354-CBSHS)",19, 10.53,42.11,47.37,0,0,0,0,0,0,0
POSC,4900,H,"Fine, Jeffrey Allen (1354-CBSHS)",2, #,#,#,#,#,#,#,#,#,#
POSC,4910,H,"Fine, Jeffrey Allen (1354-CBSHS)",1, #,#,#,#,#,#,#,#,#,#
POSC,4990,,"Petersheim, Meredith-Joy (1354-CBSHS)",43, 0,0,0,0,0,2.33,0,0,97.67,0
""
LS,1000,,"Amin, Ranjanbala Dilipkumar (0739-CBSHS)",65, 89.23,7.69,0,0,0,3.08,0,0,0,0
LS,1000,,"Ator, Kelly Lynn (4015-STUD)",12, 91.67,8.33,0,0,0,0,0,0,0,0
LS,1000,,"Baxter, Malik Lewis Camear (0739-CBSHS)",33, 87.88,9.09,0,0,0,3.03,0,0,0,0
LS,1000,,"Figueroa, Patricia Marie (4015-STUD)",12, 83.33,0,0,0,0,16.67,0,0,0,0
LS,1000,,"Holland, William H (0734-CBSHS)",11, 90.91,0,0,0,0,9.09,0,0,0,0
LS,1000,,"Honnold, Candice Lynn (0739-CBSHS)",10, 90.00,0,0,0,0,10.00,0,0,0,0
LS,1000,,"Jadrnicek, Shawn (0310-CAFLS)",16, 81.25,6.25,6.25,0,6.25,0,0,0,0,0
LS,1000,,"Neff, Kristin Anne (0735-CBSHS)",12, 100.00,0,0,0,0,0,0,0,0,0
LS,1000,,"Pilcher, June J. (1355-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
LS,1000,,"Prater, Edward Licus (0739-CBSHS)",9, #,#,#,#,#,#,#,#,#,#
LS,1000,,"Reina-Nunnelley, Anita Marie (0739-CBSHS)",6, #,#,#,#,#,#,#,#,#,#
LS,1000,,"Shipley, Nathan James (0735-CBSHS)",5, #,#,#,#,#,#,#,#,#,#
LS,1000,,"Wilcer, Sarah (0735-CBSHS)",11, 100.00,0,0,0,0,0,0,0,0,0
LS,1000,,"Winstead, Corey Newell (0739-CBSHS)",11, 81.82,9.09,9.09,0,0,0,0,0,0,0
LS,1130,,"Jolley, Louwanda W (0739-CBSHS)",14, 100.00,0,0,0,0,0,0,0,0,0
LS,1260,,"Mazer, Christina Marie (0739-CBSHS)",29, 96.55,3.45,0,0,0,0,0,0,0,0
LS,1330,,"Prater, Edward Licus (0739-CBSHS)",23, 91.30,0,0,0,0,8.70,0,0,0,0
LS,1350,,"Cox, Hubert L (0739-CBSHS)",23, 95.65,0,0,0,0,4.35,0,0,0,0
LS,1410,,"Winstead, Corey Newell (0739-CBSHS)",84, 80.95,7.14,1.19,1.19,3.57,5.95,0,0,0,0
LS,1430,,"McNeary, Harvey Drake (0739-CBSHS)",8, #,#,#,#,#,#,#,#,#,#
LS,1450,,"Dorsam, Lee Alexander (0739-CBSHS)",13, 100.00,0,0,0,0,0,0,0,0,0
LS,1450,,"Holland, William H (0734-CBSHS)",12, 91.67,0,0,0,0,8.33,0,0,0,0
LS,1560,,"Cox, Hubert L (0739-CBSHS)",66, 95.45,1.52,0,0,0,3.03,0,0,0,0
LS,1560,,"Jacobi, Evan Michael (0739-CBSHS)",93, 96.77,0,0,0,0,3.23,0,0,0,0
LS,1560,,"Strickland, Herbert Wayne (0739-CBSHS)",21, 85.71,9.52,0,4.76,0,0,0,0,0,0
LS,1570,,"Stayton, Brett J (0735-CBSHS)",45, 100.00,0,0,0,0,0,0,0,0,0
LS,1580,,"Strickland, Herbert Wayne (0739-CBSHS)",72, 88.89,2.78,2.78,0,1.39,4.17,0,0,0,0
LS,1590,,"Willey, Richard D (0317-CAFLS)",16, 100.00,0,0,0,0,0,0,0,0,0
LS,1640,,"Taylor, Robert L (5130-PROV)",12, 83.33,0,0,0,0,16.67,0,0,0,0
LS,1640,,"Wrenn, Cara Jill (0739-CBSHS)",12, 83.33,0,0,0,0,16.67,0,0,0,0
LS,1650,,"Dorsam, Lee Alexander (0739-CBSHS)",12, 100.00,0,0,0,0,0,0,0,0,0
LS,1650,,"Thompson, George Walker (0737-CBSHS)",10, 100.00,0,0,0,0,0,0,0,0,0
LS,1650,,"Wilcer, Sarah (0735-CBSHS)",10, 100.00,0,0,0,0,0,0,0,0,0
LS,1750,,"Harvell, James Michael (0739-CBSHS)",12, 100.00,0,0,0,0,0,0,0,0,0
LS,1750,,"Watts, Michael M (0739-CBSHS)",16, 100.00,0,0,0,0,0,0,0,0,0
LS,1790,,"Bogan, Robert O (0739-CBSHS)",46, 93.48,0,0,0,0,6.52,0,0,0,0
LS,1850,,"Cato, Megan Elizabeth (0739-CBSHS)",30, 80.00,10.00,10.00,0,0,0,0,0,0,0
LS,1850,,"Dudley, Katie (0735-CBSHS)",59, 89.83,5.08,3.39,0,1.69,0,0,0,0,0
LS,1850,,"Middleton, Adam Perry (7115-ATH)",85, 100.00,0,0,0,0,0,0,0,0,0
LS,1850,,"Mitchell, Kathryn Lynn (0739-CBSHS)",58, 94.83,3.45,0,0,1.72,0,0,0,0,0
LS,1870,,"Simoneaux, Steven P (4001-STUD)",46, 100.00,0,0,0,0,0,0,0,0,0
LS,1880,,"Simoneaux, Steven P (4001-STUD)",17, 94.12,0,0,0,0,5.88,0,0,0,0
LS,1890,,"Mezapaniagua, Jose Gerardo (0739-CBSHS)",65, 98.46,1.54,0,0,0,0,0,0,0,0
LS,1940,,"Petersen, Raymond F (0739-CBSHS)",26, 80.77,11.54,0,3.85,0,3.85,0,0,0,0
LS,1980,,"Jordan, Jason L (0739-CBSHS)",174, 97.13,0,0,0,0,2.87,0,0,0,0
LS,1990,,"Jordan, Jason L (0739-CBSHS)",35, 91.43,0,0,0,0,8.57,0,0,0,0
LS,2100,,"Krabbe, Matthew Lee (0739-CBSHS)",21, 95.24,0,0,0,0,4.76,0,0,0,0
LS,2180,,"Fleming, Broadus D (0739-CBSHS)",27, 92.59,0,0,0,0,7.41,0,0,0,0
LS,2200,,"Fleming, Broadus D (0739-CBSHS)",68, 95.59,0,0,0,0,4.41,0,0,0,0
LS,2200,,"Krabbe, Matthew Lee (0739-CBSHS)",77, 96.10,0,0,0,0,3.90,0,0,0,0
LS,2270,,"Hoke, Paul E (0739-CBSHS)",142, 97.18,0,0,0,0,2.82,0,0,0,0
LS,2280,,"Hoke, Paul E (0739-CBSHS)",31, 93.55,0,0,0,0,6.45,0,0,0,0
LS,2320,,"Moreno, Diane F (0739-CBSHS)",106, 83.02,10.38,0,0.94,1.89,3.77,0,0,0,0
