Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
EDF,3020,,"Qian, Meihua (0723-CED)",56, 96.43,1.79,0,0,0,1.79,0,0,0,0
EDF,3020,,"Vargas, Penelope Maria Day (0723-CED)",31, 35.48,41.94,12.90,9.68,0,0,0,0,0,0
EDF,3020,H,"Qian, Meihua (0723-CED)",5, #,#,#,#,#,#,#,#,#,#
EDF,3340,,"Jamil, Faiza Marghoob (0723-CED)",62, 93.55,6.45,0,0,0,0,0,0,0,0
EDF,3340,H,"Jamil, Faiza Marghoob (0723-CED)",1, #,#,#,#,#,#,#,#,#,#
EDF,3350,,"Barrett, David E (0702-CED)",31, 77.42,16.13,3.23,3.23,0,0,0,0,0,0
EDF,4800,,"Herro, Danielle Christine (0723-CED)",41, 100.00,0,0,0,0,0,0,0,0,0
EDF,4800,,"Visser, Ryan D (0723-CED)",40, 87.50,7.50,5.00,0,0,0,0,0,0,0
EDF,8010,,"Stegelin, Dolores Ann (0724-CED)",20, 100.00,0,0,0,0,0,0,0,0,0
EDF,8710,,"Cridland-Hughes, Susan Anne (0724-CED)",9, #,#,#,#,#,#,#,#,#,#
EDF,8770,,"Fleming, David S (0702-CED)",23, 78.26,17.39,4.35,0,0,0,0,0,0,0
EDF,8800,,"Visser, Ryan D (0723-CED)",24, 75.00,16.67,4.17,0,4.17,0,0,0,0,0
EDF,9080,,"Switzer, Deborah M (0723-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDF,9270,,"Farmer, Jennie Lynn (0723-CED)",24, 70.83,16.67,12.50,0,0,0,0,0,0,0
EDF,9710,,"Deaton, Cynthia Christine Minchew (0724-CED)",16, 87.50,6.25,0,0,6.25,0,0,0,0,0
EDF,9790,,"Boyer, David Matthew (0723-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDLT,4580,,"Everson, Barbara J (0724-CED)",25, 92.00,8.00,0,0,0,0,0,0,0,0
EDLT,4620,,"McNair, Jonda Cecole (0723-CED)",37, 64.86,29.73,2.70,2.70,0,0,0,0,0,0
EDLT,4630,,"Cole, Mikel Walker (0723-CED)",16, 62.50,37.50,0,0,0,0,0,0,0,0
EDLT,8100,,"Gambrell, Linda B (0723-CED)",9, #,#,#,#,#,#,#,#,#,#
EDLT,8170,,"Dunston, Pamela J (0723-CED)",33, 100.00,0,0,0,0,0,0,0,0,0
EDLT,8670,,"Wilder, Phillip Michael (0723-CED)",34, 91.18,5.88,0,0,0,2.94,0,0,0,0
EDLT,8810,,"Adams, Jennifer L (0705-CED)",5, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Anders, Renee Gatlin (0723-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Coldiron, Cynthia M (0705-CED)",3, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"DuBose, Ellen Diane W (0705-CED)",6, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Floyd, Jean S (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Moore, Anita P (0723-CED)",8, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Riddle, Mia Francesca Brown (0705-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDLT,8810,,"Ridley, Jean P (0707-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Sanford, Ellen Adkins (0723-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Steadman, Vicki H (0723-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8810,,"Wingate, Polly G (0705-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Adams, Jennifer L (0705-CED)",5, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Anders, Renee Gatlin (0723-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Coldiron, Cynthia M (0705-CED)",3, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"DuBose, Ellen Diane W (0705-CED)",6, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Floyd, Jean S (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Moore, Anita P (0723-CED)",8, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Riddle, Mia Francesca Brown (0705-CED)",10, 90.00,10.00,0,0,0,0,0,0,0,0
EDLT,8830,,"Ridley, Jean P (0707-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Sanford, Ellen Adkins (0723-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Steadman, Vicki H (0723-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8830,,"Wingate, Polly G (0705-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8850,,"McBride, Mary Ann Frances (0723-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDLT,8870,,"Bates, Celeste Compton Bomely (0723-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDLT,9380,,"Bates, Celeste Compton Bomely (0723-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDLT,9390,,"Malloy, Jacquelynn A (0724-CED)",6, #,#,#,#,#,#,#,#,#,#
EDSP,3700,,"Ryan, Joseph Benedict (0723-CED)",35, 77.14,14.29,5.71,0,2.86,0,0,0,0,0
EDSP,3700,,"Stecker, Pamela M (0723-CED)",35, 74.29,20.00,5.71,0,0,0,0,0,0,0
EDSP,3700,H,"Ryan, Joseph Benedict (0723-CED)",2, #,#,#,#,#,#,#,#,#,#
EDSP,3730,,"Mackiewicz, Sara Moore (0723-CED)",18, 77.78,11.11,11.11,0,0,0,0,0,0,0
EDSP,3750,,"Shelnut, Jill Chandler (0705-CED)",31, 96.77,3.23,0,0,0,0,0,0,0,0
EDSP,4910,,"Katsiyannis, Antonis (0723-CED)",18, 72.22,22.22,5.56,0,0,0,0,0,0,0
EDSP,4950,,"Hodge, Martha J (0723-CED)",22, 100.00,0,0,0,0,0,0,0,0,0
EDSP,4980,,"Farmer, Jennie Lynn (0723-CED)",3, #,#,#,#,#,#,#,#,#,#
EDSP,4980,,"Romansky, Beverly Lusk (0723-CED)",16, 100.00,0,0,0,0,0,0,0,0,0
EDSP,4980,,"Stecker, Pamela M (0723-CED)",3, #,#,#,#,#,#,#,#,#,#
EDSP,8160,,"Mackiewicz, Sara Moore (0723-CED)",1, #,#,#,#,#,#,#,#,#,#
EDSP,8210,,"Katsiyannis, Antonis (0723-CED)",3, #,#,#,#,#,#,#,#,#,#
EDSP,8230,,"Griffith, Catherine Aurentz (0723-CED)",13, 84.62,15.38,0,0,0,0,0,0,0,0
EDSP,8380,,"Stecker, Pamela M (0723-CED)",2, #,#,#,#,#,#,#,#,#,#
EDSP,8540,,"Ryan, Joseph Benedict (0723-CED)",5, #,#,#,#,#,#,#,#,#,#
""
AL,3490,,"Cadorette, Deborah Jo (0722-CED)",56, 35.71,37.50,21.43,1.79,1.79,1.79,0,0,0,0
AL,3490,,"Connor, Clyde Keith (0722-CED)",53, 58.49,28.30,7.55,1.89,3.77,0,0,0,0,0
AL,3490,,"Fry, Edmond H (0722-CED)",27, 74.07,11.11,0,7.41,3.70,3.70,0,0,0,0
AL,3490,,"Wright, Julia S (0722-CED)",25, 52.00,28.00,4.00,8.00,4.00,4.00,0,0,0,0
AL,3500,,"Godfrey, Michael G (0722-CED)",52, 28.85,17.31,28.85,15.38,5.77,3.85,0,0,0,0
AL,3520,,"Godfrey, Michael G (0722-CED)",19, 42.11,5.26,15.79,15.79,10.53,10.53,0,0,0,0
AL,3530,,"Colbert, Isaac Sean (0722-CED)",49, 32.65,18.37,24.49,16.33,6.12,2.04,0,0,0,0
AL,3600,,"Connor, Clyde Keith (0722-CED)",21, 33.33,38.10,19.05,4.76,4.76,0,0,0,0,0
AL,3610,,"Oates, Henry C. (0722-CED)",81, 75.31,18.52,4.94,0,0,1.23,0,0,0,0
AL,3620,,"Carter, Natalie Anne (0722-CED)",64, 28.13,28.13,21.88,14.06,4.69,3.13,0,0,0,0
AL,3710,,"Hickey, Justin M (0739-CBSHS)",20, 65.00,10.00,10.00,10.00,5.00,0,0,0,0,0
AL,3720,,"Fry, Edmond H (0722-CED)",24, 50.00,8.33,16.67,4.17,12.50,8.33,0,0,0,0
AL,3740,,"Fry, Edmond H (0722-CED)",24, 54.17,20.83,8.33,0,16.67,0,0,0,0,0
AL,3750,,"Cadorette, Deborah Jo (0722-CED)",16, 100.00,0,0,0,0,0,0,0,0,0
AL,3760,,"Fry, Edmond H (0722-CED)",24, 58.33,16.67,4.17,8.33,4.17,8.33,0,0,0,0
AL,4000,,"Cadorette, Deborah Jo (0722-CED)",30, 0,0,0,0,0,3.33,0,0,96.67,0
AL,4380,,"Cadorette, Deborah Jo (0722-CED)",35, 65.71,17.14,5.71,2.86,2.86,5.71,0,0,0,0
AL,4380,,"Wright, Julia S (0722-CED)",17, 88.24,5.88,0,0,5.88,0,0,0,0,0
AL,8640,,"Satterfield, James W (0722-CED)",19, 89.47,5.26,0,0,5.26,0,0,0,0,0
EDL,7150,,"Buskey, Frederick C (0722-CED)",15, 100.00,0,0,0,0,0,0,0,0,0
EDL,7150,,"Reynolds, Elizabeth Parrott (0722-CED)",22, 90.91,9.09,0,0,0,0,0,0,0,0
EDL,7300,,"Klar, Hans William (0722-CED)",21, 76.19,23.81,0,0,0,0,0,0,0,0
EDL,7400,,"Reynolds, Elizabeth Parrott (0722-CED)",22, 95.45,0,0,0,4.55,0,0,0,0,0
EDL,7450,,"Campbell, Carl Michael (0722-CED)",12, 100.00,0,0,0,0,0,0,0,0,0
EDL,7500,,"Buskey, Frederick C (0722-CED)",8, #,#,#,#,#,#,#,#,#,#
EDL,7510,,"Campbell, Carl Michael (0722-CED)",7, #,#,#,#,#,#,#,#,#,#
EDL,7550,,"Buskey, Frederick C (0722-CED)",3, #,#,#,#,#,#,#,#,#,#
EDL,7560,,"Campbell, Carl Michael (0722-CED)",6, #,#,#,#,#,#,#,#,#,#
EDL,7650,,"Boettcher, Michelle Lea (0722-CED)",38, 100.00,0,0,0,0,0,0,0,0,0
EDL,8150,,"Campbell, Carl Michael (0722-CED)",7, #,#,#,#,#,#,#,#,#,#
EDL,8390,,"Klar, Hans William (0722-CED)",21, 100.00,0,0,0,0,0,0,0,0,0
EDL,8390,,"Marion, Russell A (0722-CED)",14, 100.00,0,0,0,0,0,0,0,0,0
EDL,8500,,"Reynolds, Elizabeth Parrott (0722-CED)",3, #,#,#,#,#,#,#,#,#,#
EDL,8510,,"Reynolds, Elizabeth Parrott (0722-CED)",1, #,#,#,#,#,#,#,#,#,#
EDL,8850,,"Godfrey, Michael G (0722-CED)",1, #,#,#,#,#,#,#,#,#,#
EDL,8950,,"Marion, Russell A (0722-CED)",6, #,#,#,#,#,#,#,#,#,#
EDL,9050,,"Satterfield, James W (0722-CED)",20, 90.00,0,5.00,0,0,5.00,0,0,0,0
EDL,9100,,"Gonzales, Leslie D (0722-CED)",13, 61.54,23.08,0,0,0,15.38,0,0,0,0
EDL,9110,,"Lindle, Jane C (0722-CED)",17, 76.47,5.88,5.88,0,0,11.76,0,0,0,0
EDL,9720,,"First, Patricia Flanagan (0722-CED)",6, #,#,#,#,#,#,#,#,#,#
EDL,9760,,"Gonzales, Leslie D (0722-CED)",9, #,#,#,#,#,#,#,#,#,#
EDL,9800,,"Havice, Pamela A (0722-CED)",1, #,#,#,#,#,#,#,#,#,#
EDL,9880,,"Satterfield, James W (0722-CED)",9, #,#,#,#,#,#,#,#,#,#
EDL,9890,,"First, Patricia Flanagan (0722-CED)",1, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"First, Patricia Flanagan (0722-CED)",2, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"Flowers, Lamont A. (5185-CED)",1, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"Gonzales, Leslie D (0722-CED)",3, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"Havice, Pamela A (0722-CED)",2, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"Klar, Hans William (0722-CED)",2, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"Knoeppel, Robert C (0722-CED)",5, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"Lindle, Jane C (0722-CED)",10, 0,0,0,0,0,0,0,0,100.00,0
EDL,9910,,"Marion, Russell A (0722-CED)",9, #,#,#,#,#,#,#,#,#,#
EDL,9910,,"Satterfield, James W (0722-CED)",7, #,#,#,#,#,#,#,#,#,#
HRD,8470,,"McGee, Philip H (0722-CED)",58, 93.10,1.72,1.72,0,3.45,0,0,0,0,0
HRD,8490,,"McGee, Philip H (0722-CED)",40, 72.50,20.00,2.50,0,2.50,2.50,0,0,0,0
HRD,8800,,"Christiansen, Jon Fredric (0722-CED)",63, 96.83,0,0,0,3.17,0,0,0,0,0
HRD,8970,,"Marion, Russell A (0722-CED)",35, 94.29,0,0,0,2.86,2.86,0,0,0,0
HRD,8970,,"Sims, Cynthia M (0722-CED)",16, 37.50,56.25,0,0,0,6.25,0,0,0,0
""
EDC,2990,,"Morgan, Rebecca Lynn (0707-CED)",33, 100.00,0,0,0,0,0,0,0,0,0
EDC,3900,,"Price, Mary J (0707-CED)",52, 84.62,11.54,3.85,0,0,0,0,0,0,0
EDC,3990,,"Morgan, Rebecca Lynn (0707-CED)",18, 100.00,0,0,0,0,0,0,0,0,0
EDC,8010,,"Moran, Kristen Leigh Barner (0707-CED)",18, 94.44,5.56,0,0,0,0,0,0,0,0
EDC,8030,,"Havice, Pamela A (0707-CED)",37, 89.19,10.81,0,0,0,0,0,0,0,0
EDC,8040,,"Cawthon, Tony W (0707-CED)",37, 75.68,24.32,0,0,0,0,0,0,0,0
EDC,8050,,"Scott, David A (0707-CED)",22, 90.91,4.55,0,0,4.55,0,0,0,0,0
EDC,8080,,"Anderson, Howard Walton (0707-CED)",32, 96.88,3.13,0,0,0,0,0,0,0,0
EDC,8100,,"Hiott, Elaine H (0707-CED)",23, 100.00,0,0,0,0,0,0,0,0,0
EDC,8100,,"Neal, Jerome M (0707-CED)",29, 96.55,3.45,0,0,0,0,0,0,0,0
EDC,8110,,"Gonzales, Leslie D (0707-CED)",22, 95.45,4.55,0,0,0,0,0,0,0,0
EDC,8110,,"Sackett, Corrine R (0707-CED)",19, 100.00,0,0,0,0,0,0,0,0,0
EDC,8120,,"Picklesimer, Billie R (0707-CED)",17, 100.00,0,0,0,0,0,0,0,0,0
EDC,8130,,"Neal, Jerome M (0707-CED)",16, 100.00,0,0,0,0,0,0,0,0,0
EDC,8140,,"Hiott, Elaine H (0707-CED)",19, 100.00,0,0,0,0,0,0,0,0,0
EDC,8140,,"Stutey, Diane Marie (0707-CED)",16, 93.75,6.25,0,0,0,0,0,0,0,0
EDC,8180,,"Scott, David A (0707-CED)",15, 100.00,0,0,0,0,0,0,0,0,0
EDC,8220,,"Sackett, Corrine R (0707-CED)",20, 100.00,0,0,0,0,0,0,0,0,0
EDC,8400,,"Neal, Jerome M (0707-CED)",1, #,#,#,#,#,#,#,#,#,#
EDC,8410,,"Moran, Kristen Leigh Barner (0707-CED)",7, #,#,#,#,#,#,#,#,#,#
EDC,8410,,"Stutey, Diane Marie (0707-CED)",7, #,#,#,#,#,#,#,#,#,#
EDC,8440,,"Cawthon, Tony W (0707-CED)",9, #,#,#,#,#,#,#,#,#,#
EDC,8440,,"Walker, Kristin M (0707-CED)",20, 0,0,0,0,0,0,0,0,90.00,10.00
EDC,8460,,"Hiott, Elaine H (0707-CED)",13, 0,0,0,0,0,0,0,0,100.00,0
EDC,8510,,"Stutey, Diane Marie (0707-CED)",15, 100.00,0,0,0,0,0,0,0,0,0
EDC,9200,,"Neal, Jerome M (0707-CED)",5, #,#,#,#,#,#,#,#,#,#
EDF,3010,,"Green, Robert P (0705-CED)",32, 50.00,37.50,12.50,0,0,0,0,0,0,0
EDF,3010,,"Rosenblith, Suzanne N (0705-CED)",41, 58.54,29.27,4.88,0,4.88,2.44,0,0,0,0
EDF,3010,,"Spearman, Melinda J (0705-CED)",29, 68.97,20.69,10.34,0,0,0,0,0,0,0
EDF,3010,H,"Green, Robert P (0705-CED)",2, #,#,#,#,#,#,#,#,#,#
EDF,3020,,"Qian, Meihua (0705-CED)",32, 93.75,3.13,3.13,0,0,0,0,0,0,0
EDF,3020,,"Vargas, Penelope Maria Day (0705-CED)",66, 19.70,57.58,10.61,9.09,1.52,1.52,0,0,0,0
EDF,3080,,"Switzer, Deborah M (0705-CED)",36, 86.11,11.11,2.78,0,0,0,0,0,0,0
EDF,3200,,"Green, Robert P (0705-CED)",10, 50.00,40.00,10.00,0,0,0,0,0,0,0
EDF,3340,,"Jamil, Faiza Marghoob (0705-CED)",52, 94.23,5.77,0,0,0,0,0,0,0,0
EDF,3340,H,"Jamil, Faiza Marghoob (0705-CED)",2, #,#,#,#,#,#,#,#,#,#
EDF,3350,,"Barrett, David E (0705-CED)",32, 46.88,43.75,0,3.13,0,3.13,3.13,0,0,0
EDF,4800,,"Boyer, David Matthew (0705-CED)",23, 95.65,4.35,0,0,0,0,0,0,0,0
EDF,4800,,"Visser, Ryan D (0705-CED)",75, 88.00,5.33,4.00,1.33,0,1.33,0,0,0,0
EDF,6900,,"Clinger, Alicia Farr (0705-CED)",13, 84.62,0,0,0,15.38,0,0,0,0,0
EDF,8010,,"Snider, Jeromy Blake (5105-PROV)",15, 86.67,6.67,6.67,0,0,0,0,0,0,0
EDF,8080,,"Fisk, William R (0705-CED)",24, 50.00,33.33,4.17,0,8.33,4.17,0,0,0,0
EDF,8080,,"Switzer, Deborah M (0705-CED)",20, 70.00,10.00,5.00,0,10.00,5.00,0,0,0,0
EDF,8710,,"Cridland-Hughes, Susan Anne (0705-CED)",22, 68.18,4.55,4.55,0,22.73,0,0,0,0,0
EDF,9080,,"Switzer, Deborah M (0705-CED)",1, #,#,#,#,#,#,#,#,#,#
EDF,9110,,"Herro, Danielle Christine (0705-CED)",6, #,#,#,#,#,#,#,#,#,#
EDF,9770,,"Barrett, David E (0705-CED)",5, #,#,#,#,#,#,#,#,#,#
EDF,9790,,"Boyer, David Matthew (0705-CED)",24, 79.17,16.67,0,0,0,4.17,0,0,0,0
EDLT,4590,,"McNair, Jonda Cecole (0705-CED)",22, 45.45,45.45,9.09,0,0,0,0,0,0,0
EDLT,4600,,"Everson, Barbara J (0705-CED)",32, 96.88,3.13,0,0,0,0,0,0,0,0
EDLT,4600,,"Fullerton, Susan King (0705-CED)",19, 73.68,15.79,10.53,0,0,0,0,0,0,0
EDLT,4600,H,"Everson, Barbara J (0705-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,4600,H,"Fullerton, Susan King (0705-CED)",2, #,#,#,#,#,#,#,#,#,#
EDLT,4610,,"Dunston, Pamela J (0705-CED)",42, 71.43,21.43,4.76,2.38,0,0,0,0,0,0
EDLT,4980,,"Martin, Corrie Leigh (0705-CED)",24, 83.33,8.33,0,0,4.17,4.17,0,0,0,0
EDLT,4980,,"Wilder, Phillip Michael (0705-CED)",17, 100.00,0,0,0,0,0,0,0,0,0
EDLT,8100,,"Fullerton, Susan King (0705-CED)",25, 60.00,16.00,0,0,0,24.00,0,0,0,0
EDLT,8140,,"Cole, Mikel Walker (0705-CED)",20, 75.00,0,0,0,0,0,25.00,0,0,0
EDLT,8640,,"Dunston, Pamela J (0705-CED)",17, 88.24,5.88,5.88,0,0,0,0,0,0,0
EDLT,8640,,"Martin, Corrie Leigh (0705-CED)",14, 71.43,7.14,7.14,0,14.29,0,0,0,0,0
EDLT,8800,,"Adams, Jennifer L (0705-CED)",5, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Anders, Renee Gatlin (0705-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Coldiron, Cynthia M (0705-CED)",3, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"DuBose, Ellen Diane W (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Floyd, Jean S (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Moore, Anita P (0705-CED)",8, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Riddle, Mia Francesca Brown (0705-CED)",12, 0,75.00,0,0,0,8.33,0,16.67,0,0
EDLT,8800,,"Ridley, Jean P (0707-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Sanford, Ellen Adkins (0705-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Steadman, Vicki H (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8800,,"Wingate, Polly G (0705-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Adams, Jennifer L (0705-CED)",5, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Anders, Renee Gatlin (0705-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Coldiron, Cynthia M (0705-CED)",3, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"DuBose, Ellen Diane W (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Floyd, Jean S (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Moore, Anita P (0705-CED)",8, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Riddle, Mia Francesca Brown (0705-CED)",12, 0,75.00,8.33,0,0,8.33,0,8.33,0,0
EDLT,8820,,"Ridley, Jean P (0707-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Sanford, Ellen Adkins (0705-CED)",1, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Steadman, Vicki H (0705-CED)",7, #,#,#,#,#,#,#,#,#,#
EDLT,8820,,"Wingate, Polly G (0705-CED)",4, #,#,#,#,#,#,#,#,#,#
EDLT,8840,,"Bates, Celeste Compton Bomely (0705-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDLT,8860,,"Bates, Celeste Compton Bomely (0705-CED)",10, 100.00,0,0,0,0,0,0,0,0,0
EDLT,9000,,"Cole, Mikel Walker (0705-CED)",6, #,#,#,#,#,#,#,#,#,#
EDLT,9370,,"Bates, Celeste Compton Bomely (0705-CED)",12, 100.00,0,0,0,0,0,0,0,0,0
EDSP,3700,,"Ennis, Robin Parks (0705-CED)",30, 83.33,6.67,6.67,0,3.33,0,0,0,0,0
EDSP,3700,,"Miller, Rhonda Dilmore (0705-CED)",35, 68.57,25.71,5.71,0,0,0,0,0,0,0
EDSP,3700,,"Vespe, Angelo (0705-CED)",32, 78.13,18.75,3.13,0,0,0,0,0,0,0
EDSP,3700,H,"Vespe, Angelo (0705-CED)",3, #,#,#,#,#,#,#,#,#,#
EDSP,3720,,"Griffith, Catherine Aurentz (0705-CED)",20, 90.00,0,5.00,0,5.00,0,0,0,0,0
EDSP,3740,,"Ennis, Robin Parks (0705-CED)",19, 84.21,10.53,5.26,0,0,0,0,0,0,0
EDSP,3750,,"Mackiewicz, Sara Moore (0705-CED)",4, #,#,#,#,#,#,#,#,#,#
EDSP,4920,,"Stecker, Pamela M (0705-CED)",24, 62.50,29.17,4.17,0,0,4.17,0,0,0,0
EDSP,4930,,"Ryan, Joseph Benedict (0705-CED)",24, 75.00,12.50,8.33,0,0,4.17,0,0,0,0
EDSP,4940,,"Mackiewicz, Sara Moore (0705-CED)",24, 70.83,12.50,12.50,0,0,4.17,0,0,0,0
EDSP,4960,,"Romansky, Beverly Lusk (0707-CED)",19, 89.47,0,0,0,5.26,5.26,0,0,0,0
EDSP,4960,,"Stecker, Pamela M (0705-CED)",5, #,#,#,#,#,#,#,#,#,#
EDSP,4970,,"Hodge, Martha J (0705-CED)",24, 75.00,12.50,4.17,4.17,0,4.17,0,0,0,0
EDSP,8130,,"Ennis, Robin Parks (0705-CED)",2, #,#,#,#,#,#,#,#,#,#
EDSP,8200,,"Mackiewicz, Sara Moore (0705-CED)",3, #,#,#,#,#,#,#,#,#,#
EDSP,8220,,"Stecker, Pamela M (0705-CED)",3, #,#,#,#,#,#,#,#,#,#
EDSP,8530,,"Katsiyannis, Antonis (0705-CED)",18, 88.89,5.56,0,0,0,5.56,0,0,0,0
EDSP,9910,,"Ryan, Joseph Benedict (0705-CED)",1, #,#,#,#,#,#,#,#,#,#
""
AL,3490,,"Cadorette, Deborah Jo (0705-CED)",52, 44.23,36.54,13.46,1.92,0,3.85,0,0,0,0
AL,3490,,"Connor, Clyde Keith (0707-CED)",18, 38.89,33.33,0,16.67,5.56,5.56,0,0,0,0
AL,3490,,"Wright, Julia S (0705-CED)",20, 65.00,35.00,0,0,0,0,0,0,0,0
AL,3500,,"Godfrey, Michael G (0705-CED)",52, 25.00,28.85,21.15,17.31,5.77,1.92,0,0,0,0
AL,3520,,"Godfrey, Michael G (0705-CED)",14, 28.57,21.43,21.43,14.29,14.29,0,0,0,0,0
AL,3530,,"Colbert, Isaac Sean (0707-CED)",39, 15.38,35.90,17.95,23.08,7.69,0,0,0,0,0
AL,3600,,"Connor, Clyde Keith (0707-CED)",28, 42.86,25.00,17.86,7.14,3.57,3.57,0,0,0,0
AL,3610,,"Oates, Henry C. (0707-CED)",77, 75.32,18.18,2.60,0,2.60,1.30,0,0,0,0
AL,3620,,"Carter, Natalie Anne (0707-CED)",50, 26.00,24.00,34.00,12.00,2.00,2.00,0,0,0,0
AL,3740,,"Fry, Edmond H (0707-CED)",27, 66.67,7.41,0,18.52,0,7.41,0,0,0,0
AL,3760,,"Fry, Edmond H (0707-CED)",43, 62.79,13.95,4.65,11.63,2.33,4.65,0,0,0,0
AL,4000,,"Cadorette, Deborah Jo (0705-CED)",40, 0,0,0,0,0,0,0,0,100.00,0
AL,4380,,"Cadorette, Deborah Jo (0705-CED)",22, 50.00,13.64,22.73,9.09,0,0,4.55,0,0,0
AL,4380,,"Wright, Julia S (0705-CED)",14, 78.57,21.43,0,0,0,0,0,0,0,0
AL,8490,,"Godfrey, Michael G (0705-CED)",23, 52.17,34.78,4.35,0,4.35,4.35,0,0,0,0
EDL,7150,,"Buskey, Frederick C (0707-CED)",17, 70.59,17.65,0,0,0,5.88,5.88,0,0,0
EDL,7200,,"Klar, Hans William (0707-CED)",36, 97.22,0,0,0,0,0,2.78,0,0,0
EDL,7250,,"First, Patricia Flanagan (0707-CED)",24, 100.00,0,0,0,0,0,0,0,0,0
EDL,7400,,"Buskey, Frederick C (0707-CED)",10, 90.00,0,10.00,0,0,0,0,0,0,0
EDL,7400,,"Fowler, Julie G (0707-CED)",16, 93.75,6.25,0,0,0,0,0,0,0,0
EDL,7500,,"Campbell, Carl Michael (0707-CED)",7, #,#,#,#,#,#,#,#,#,#
EDL,7550,,"Campbell, Carl Michael (0707-CED)",9, #,#,#,#,#,#,#,#,#,#
EDL,8300,,"Campbell, Carl Michael (0707-CED)",8, #,#,#,#,#,#,#,#,#,#
EDL,8390,,"Lindle, Jane C (0707-CED)",10, 80.00,20.00,0,0,0,0,0,0,0,0
EDL,8390,,"Nesbitt, Barbara J (0707-CED)",18, 94.44,0,5.56,0,0,0,0,0,0,0
EDL,8500,,"Campbell, Carl Michael (0707-CED)",1, #,#,#,#,#,#,#,#,#,#
EDL,8550,,"Boettcher, Michelle Lea (0707-CED)",33, 93.94,6.06,0,0,0,0,0,0,0,0
EDL,8850,,"Gonzales, Leslie D (0707-CED)",9, #,#,#,#,#,#,#,#,#,#
EDL,9000,,"Satterfield, James W (0707-CED)",14, 85.71,14.29,0,0,0,0,0,0,0,0
EDL,9100,,"Lindle, Jane C (0707-CED)",19, 52.63,15.79,0,0,0,21.05,10.53,0,0,0
EDL,9500,,"Flowers, Lamont A. (5185-CED)",14, 100.00,0,0,0,0,0,0,0,0,0
